osm_id,key,value,commentary
9384591052,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384591054,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384591057,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384591059,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384591062,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9384591064,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9386955784,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9386955786,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9386962174,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9386962176,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9386962182,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9386962184,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9386962187,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9386962189,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9386962192,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9386962194,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9392356404,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9392356406,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9392536420,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9392536422,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9392536424,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9392536724,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9392536725,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9392536726,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9862343927,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9862687057,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
9862687058,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
10144451996,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
10201160282,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
10738081484,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
10798758826,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
437039092,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
438939891,crossing,zebra,"It's inappropriate for Kerbs, it's for crossings"
438939892,crossing,zebra,"It's inappropriate for Kerbs, it's for crossings"
600800266,crossing,zebra,"It's inappropriate for Kerbs, it's for crossings"
648288695,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
648288696,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
648288697,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
648288698,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
648288699,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
653654426,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
653654428,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
653654429,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
653654430,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
653823507,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
653828571,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
653828572,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
653828573,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
653828574,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
653828575,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
655111049,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
655114870,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
669858049,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
1004441316,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
1149943361,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
1149943362,crossing,nan,"It's inappropriate for Kerbs, it's for crossings"
