osm_id,key,value,commentary
164059065,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
164059072,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
173004244,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
175010883,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
176911863,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
180527257,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
180638231,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
183129205,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
196098111,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
196098112,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
202424775,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
202424776,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
202424778,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
202424780,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
245491289,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
265081535,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
275296747,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
280408747,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
280541288,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
282158104,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
282158105,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
284934587,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
284934597,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
291410772,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
293643855,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
293644577,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
295028951,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
295028952,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
295028953,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
295031094,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
295031115,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
295305564,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
295305565,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
295322219,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
295322220,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
295322221,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
295322348,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
298009129,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
298009130,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
298009131,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
298009132,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
298009133,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
298009134,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
298016078,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
298457467,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
298457470,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
298457471,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
305639212,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
305639215,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
305639216,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
305639218,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
307031814,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
313308734,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
318334738,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
320386143,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
328618159,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
332361777,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
332361778,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
332361779,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
332361780,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
332362853,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
332362855,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
332994969,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
333008505,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
333015921,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
333015922,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
357291370,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
357309710,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
357515780,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
357596041,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
375472312,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
391958205,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
391995570,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
392011236,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
392011238,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
392383864,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
393064041,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
393068545,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
393068546,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
393068548,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
393282106,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
393285158,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
393285159,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
393509424,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
393509444,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
393509445,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
393509447,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
393509448,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394465050,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510022,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510023,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510024,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510025,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510026,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510027,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510028,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510029,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510030,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510031,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510032,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510033,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510034,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510974,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510975,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510976,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394510977,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394516732,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394728161,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394729796,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394729797,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394729798,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394729802,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394729803,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394759611,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394760587,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
394760588,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396266262,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396328971,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396328972,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396338257,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396338258,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
